,name,line
969,Mrs Cooper," Okay. Alright everybody, it's time to eat.  Oh Lord, we thank you for this meal, all your bounty, and we pray that you help Sheldon get back on his rocker.  Now after a moment of silent meditation I'm going to end with “In Jesus' Name” but you two don't feel any obligation to join in. Unless, of course, the holy spirit moves you."
970,Penny," Oh my God, this is the best cobbler I've ever had."
971,Mrs Cooper, It was always Sheldon' s favourite. You know what the secret ingredient is?
972,Penny, Love?
973,Mrs Cooper, Lard.
974,Howard," Hey, look who's come out...."
975,Mrs Cooper," Shhh! You'll spook him. He's like a baby deer, you gotta let him come to you."
976,Leonard," This is ridiculous. Dammit, Sheldon, snap out of it. You're a physicist, you belong at the University doing research, not hiding in your room."
977,Mrs Cooper," You don't hunt, do you?"
978,Mrs Cooper," Good morning, snicker-doodle."
979,Sheldon, Morning.
980,Mrs Cooper," Oh, well that looks awful fancy, what is that?"
981,Sheldon, It's my idea of what DNA would look like in a silicon based life form.
982,Mrs Cooper," But intelligently designed by a creator, right?"
983,Sheldon," What do you want, mom?"
984,Mrs Cooper, You know how your daddy used to say that you can only fish for so long before you got to throw a stick of dynamite in the water?
985,Sheldon, Yeah.
986,Mrs Cooper," Well, I'm done fishing.  You put those on."
987,Sheldon, What for?
988,Mrs Cooper," Because you're going to go down to your office, you're going to apologise to your boss, and get your job back."
989,Sheldon, No.
990,Mrs Cooper," I'm sorry, did I start that sentence with the words “if it please your highness?”"
991,Sheldon," I'm not going to apologise, I didn't say anything that wasn't true."
992,Mrs Cooper," Now you listen here, I have been telling you since you were four years old, it's okay to be smarter than everybody but you can't go around pointing it out."
993,Sheldon, Why not?
994,Mrs Cooper," Because people don't like it. Remember all the ass-kickings you got from the neighbour kids? Now let's get cracking. Shower, shirt, shoes, and let's shove off."
995,Sheldon, Wouldn't have been any ass-kickings if that stupid death ray had worked.
996,Mrs Cooper, Problem solved.
997,Leonard, Really? That's impressive.
998,Mrs Cooper," Leonard, the Lord never gives us more than we can handle. Thankfully he blessed me with two other children who are dumb as soup."
999,Mrs Cooper," Excuse me, Dr Gablehouser, are you busy?"
1000,Gablehouser," Well, actually...."
1001,Mrs Cooper," Sheldon, he's just doodling, get in here."
1002,Sheldon, Dr Gablehouser.
1003,Gablehouser, Dr Cooper.
1004,Mrs Cooper," Let's go, baby, we're losing daylight."
1005,Sheldon," Um, as you know, several weeks ago in our first encounter we may have gotten off on the wrong foot, when I called you an idiot. And I just wanted to say that I was wrong. To point it out."
1006,Gablehouser," I'm sorry, we haven't been introduced. Dr Eric Gablehouser."
1007,Mrs Cooper," Mary Cooper, Sheldon's mom."
1008,Gablehouser," Now that's impossible, you must have had him when you were a teenager."
1009,Mrs Cooper," Oh, aren't you sweet, his father's dead."
1010,Gablehouser, Recently?
1011,Mrs Cooper, Long enough.
1012,Gablehouser," Please. Sheldon, shouldn't you be working?"
1013,Sheldon, Okay.
1014,Leonard," Hey, how did it go?"
1015,Sheldon, I got my job back.
1016,Leonard, Really? What happened?
1017,Sheldon, I'm not quite sure. It involves a part of the human experience that has always eluded me.
1018,Leonard, That narrows it down.
1019,Mrs Cooper," I'm very proud of you honey, you showed a lot of courage today."
1020,Sheldon," Thanks, mom. Mom?"
1021,Mrs Cooper, Mmm-hmm?
1022,Sheldon, Is Dr Gablehouser going to be my new daddy?
1023,Mrs Cooper, We'll see. Sleep tight.
1024,Sheldon," Alright, I'm moving my infantry division, augmented by a battalion of Orcs from Lord of the Rings, we flank the Tennessee Volunteers, and the North once again wins the Battle of Gettysburg."
1025,Howard," Not so fast, remember the South still has two infantry divisions, plus Superman and Godzilla."
1026,Leonard," No, no, no, no, Orcs are magic, Superman is vulnerable to magic, not to mention, you already lost Godzilla to the Illinois Cavalry and Hulk."
1027,Raj, Why don't you just have Robert E. Lee charge the line with Shiva and Ganesh.
1028,Penny," Hi, you guys ready to order?"
1029,Howard," Hang on, honey. Shiva and Ganesh? The Hindu Gods against the entire Union army?"
1030,Leonard, And Orcs!
1031,Penny, I'll be back.
1032,Raj," Excuse me, Ganesh is the remover of obstacles, and Shiva is the destroyer. When the smoke clears, Abraham Lincoln will be speaking Hindi and drinking mint juleps."
1033,Penny," Alright, my boss says you either have to order, or leave and never come back."
1034,Howard, What do you recommend for someone who worked up a man-sized appetite from a morning of weight training and cardio-funk?
1035,Penny, A shower.
1036,Howard, I'll take the heart smart platter.
1037,Penny," Alright, thank you, and Sheldon."
1038,Sheldon," We don't eat here, I don't know what's good."
1039,Penny," Well, it's all good."
1040,Sheldon, Statistically unlikely.
1041,Leonard," Just get a hamburger, you like hamburgers."
1042,Sheldon," I like the hamburgers where we usually have hamburgers, you can't make the assumption that I'll like the hamburgers here."
1043,Leonard, I'm sorry. Give him a hamburger.
1044,Penny," Uh, which one, the Classic Burger, the Ranch House Burger, the Barbecue Burger or the Kobe burger?"
1045,Sheldon, Can't we just go to Big Boy? They only have one burger. The Big Boy.
1046,Penny, The Barbecue Burger is like the Big Boy.
1047,Sheldon," Excuse me, in a world that already includes the Big Boy, why would I settle for something like a Big Boy?"
1048,Penny, Because you are not at Big Boy!
1049,Sheldon," Fine, I'll have the Barbecue Burger."
1050,Leonard, Make it two.
1051,Sheldon, Waitresses don't yell at you at Big Boy.
1052,Lesley," Hey Leonard, hi guys."
1053,Leonard, Hey Lesley.
1054,Lesley, I didn't know you ate here.
1055,Sheldon, We don't. This is a disturbing aberration.
1056,Leonard," Lesley, this is Penny, she lives across the hall from Sheldon and me."
1057,Howard, And walks in quiet beauty like the night.
1058,Penny," Howard, I've asked you not to do that."
1059,Leonard, Lesley and I do research together at the University.
1060,Penny," Oh, wow, a girl scientist."
1061,Lesley," Yep, come for the breasts, stay for the brains. So, I'm glad I ran into you, the physics department string quartet needs a new cellist."
1062,Leonard, What happened to Elliot Wong?
1063,Lesley," He switched over to high energy radiation research, had a little mishap, and now the other guys are uncomfortable sitting next to him. So, are you in?"
1064,Leonard," Yeah, sure, why not."
1065,Lesley," Great, we rehearse on Tuesdays at your place."
1066,Leonard, Why at my place?
1067,Lesley," Yeah, the department of energy said our regular space is kind of a hot zone. Nice meeting you."
1068,Penny," Yeah, you too. Leonard, I didn't know you played the cello?"
1069,Leonard," Yeah, my parents felt that naming me Leonard and putting me in advanced placement classes wasn't getting me beaten up enough."
1070,Howard," If you're into music, I happen to be a human beatbox."
1071,Penny," Really?  I'm actually not that into music. So hey, your friend's really cute, anything going on with you two."
1072,Leonard," Lesley? No, no-oh, what are you kidding?"
1073,Sheldon," He asked her out once, it was an embarrassing failure."
1074,Leonard, Thank you Sheldon.
1075,Sheldon," Oh, I'm sorry, was that supposed to be a secret?"
1076,Penny," Oh, that's too bad, you guys would make a cute couple."
1077,Raj, Oh dear.
1078,Howard, What's the matter?
1079,Raj, She didn't take my order.
1080,Howard, How can she take your order when you're too neurotic to talk to her.
1081,Raj," Nevertheless, this will be reflected in her tip."
1082,Leonard," What did Penny mean, you'd make a cute couple?"
1083,Sheldon," Well I assume she meant that the two of you together would constitute a couple that others might consider cute. An alternate, and somewhat less likely interpretation, is that you could manufacture one. As in, oh look, Leonard and Lesley made Mr and Mrs Goldfarb, aren't they adorable."
1084,Leonard," If Penny didn't know that Lesley had already turned me down then that would unambiguously mean that she, Penny, thought that I should her, Lesley, out, indicating that she, Penny, had no interest in me asking her, Penny, out. But because she did know that I had asked Lesley out and that she, Lesley, had turned me down then she, Penny, could be offering consolation. That's too bad, you would have made a cute couple. But while thinking, good, Leonard remains available."
1085,Sheldon," You're a lucky man, Leonard."
1086,Leonard, How so?
1087,Sheldon, You're talking to one of the three men in the Western hemisphere capable of following that train of thought.
1088,Leonard," Well, what do you think."
1089,Sheldon," I said I could follow it, I didn't say I cared."
1090,Lesley, I admire your fingering.
1091,Leonard, Thank you.
1092,Lesley, Maybe some time you can try that on my instrument.
1093,Lesley," Goodnight guys, good job."
1094,Male string quartettist, Thanks.
1095,Female string quartettist, See you next week.
1096,Leonard," That was fun, Lesley, thanks for including me."
1097,Lesley, You're welcome. If you're up for it we could practise that middle section again.
1098,Leonard," Uh, sure, why not."
1099,Lesley," Just so we're clear, you understand that me hanging back to practise with you is a pretext for letting you know that I'm sexually available."
1100,Leonard, Really?
1101,Lesley," Yeah, I'm good to go."
1102,Leonard, I thought you weren't interested in me.
1103,Lesley, That was before I saw you handling that beautiful piece of wood between your legs.
1104,Leonard, You mean my cello?
1105,Lesley," No, I mean the obvious crude double entendre. I'm seducing you."
1106,Leonard, No kidding?
1107,Lesley," What can I say, I'm a passionate and impulsive woman. So how about it?"
1108,Leonard," Gee, uh..."
1109,Lesley, Is it the waitress?
1110,Leonard, Penny? What about her?
1111,Lesley," Well, I thought I saw your pupils dilate when you looked at her, which, unless you're a heroin addict, points to sexual attraction."
1112,Leonard," Well, I did have a poppy seed bagel for breakfast, which could give a positive urine test for opiates but certainly not dilate my pupils, so I guess there's no point in bringing it up."
1113,Lesley, You and the waitress then?
1114,Leonard," No. No, there's nothing going on between Penny and me."
1115,Lesley," So, you're open to a sexual relationship?"
1116,Leonard," Yeah. Yeah, I guess I am."
1117,Lesley, Good.
1118,Leonard," Yeah, yeah it is good. Did you want to start now?"
1119,Lesley, Why don't we finish the section first.
1120,Leonard, Oh. Okay. A little musical foreplay. Terrific.
1121,Leonard," I'm good, I'm good to go."
1122,Lesley, Me too.
1123,Penny," Oh, hey Sheldon, what's going on?"
1124,Sheldon, I need your opinion on a matter of semiotics.
1125,Penny, I'm sorry?
1126,Sheldon," Semiotics. The study of signs and symbols, it's a branch of philosophy related to linguistics."
1127,Penny," Okay, sweetie, I know you think you're explaining yourself, but you're really not."
1128,Sheldon, Just come with me.
1129,Sheldon, Well?
1130,Penny, Well what?
1131,Sheldon, What does it mean?
1132,Penny," Oh, come on, you went to college."
1133,Sheldon," Yes, but I was eleven."
1134,Penny," Alright, look, a tie on the doorknob usually means someone doesn't want to be disturbed because they're, you know, getting busy."
1135,Sheldon, So you're saying Leonard has a girl in there.
1136,Penny," Well, either that or he's lost his tie rack and gotten really into Bryan Adams."
1137,Lesley," Oh Leonard, you magnificent beast."
1138,Penny, We really shouldn't be standing here.
1139,Sheldon, This is very awkward.
1140,Penny," Oh, come on, you know, Leonard's had girls over before, right?"
1141,Sheldon," Oh, yes, but there's usually planning, courtship and advance notice. Last time I was able to book a cruise to the Arctic to see a solar eclipse."
1142,Penny," Wait, you had to leave the state because your roommate was having sex?"
1143,Sheldon," I didn't have to, the dates just happened to coincide."
1144,Penny," So, do you know who's in there?"
1145,Sheldon," Well, there's Leonard.  And he's either with Lesley Winkle or a 1930's gangster."
1146,Penny," Hmmm. Good for him. Good for Leonard. Okay, night."
1147,Sheldon," No, no, wait, hold on."
1148,Penny, What's the matter?
1149,Sheldon," I don't know what the protocol is here. Do I stay, do I leave? Do I wait to greet them with a refreshing beverage?"
1150,Penny," Gee, Sheldon, you're asking the wrong girl. I'm usually on the other side of the tie."
1151,Sheldon," Hi, Leonard. It's me, Sheldon. In the living room. I just, I wanted you to know I saw the tie. Message received. You're welcome. You carry on. Give my best to Lesley."
1152,Sheldon," Big boy!  Someone touched my board. Oh God, my board. Leonard! Leonard!"
1153,Leonard," Hey, what's the matter?"
1154,Sheldon," My equations, someone's tampered with my equations."
1155,Leonard, Are you sure?
1156,Sheldon," Of course I'm sure. Look at the beta-function of quantum chrono-dynamics, the sign's been changed."
1157,Leonard, Oh yeah. But doesn't that fix the problem you've been having?
1158,Sheldon," Are you insane? Are you out of your mind? Are you.... hey look, that fixes the problem I've been having."
1159,Lesley, You're welcome.
1160,Sheldon, You did this?
1161,Lesley," Yeah, I noticed it when I got up to get a glass of water, so I fixed it, now you can show that quarks are asymptotically free at high energies. Pretty cool, huh?"
1162,Sheldon, Cool?
1163,Lesley," Listen, I got to hit the lab. Thanks for a great night."
1164,Leonard," Thank you, I'll see you at work."
1165,Sheldon," Uh-duh, hold on, hold on!"
1166,Lesley, What?
1167,Sheldon, Who told you you could touch my board?
1168,Lesley, No-one.
1169,Sheldon, I don't come into your house and touch your board.
1170,Lesley, There are no incorrect equations on my board.
1171,Sheldon," Oh, that is so... so..."
1172,Lesley," I'm sorry, I've got to run, if you come up with an adjective, text me. ."
1173,Sheldon," Inconsiderate, that is the adjective, inconsiderate."
1174,Leonard," You can stare at your board all day Sheldon, she's still going to be right."
1175,Sheldon," I'm not staring, I'm mulling."
1176,Penny," Oh, hey Leonard."
1177,Leonard," Oh, hi."
1178,Penny," So, how's it going?"
1179,Leonard, Pretty good.
1180,Penny," Just pretty good, I'd think you were doing very good."
1181,Leonard," Pretty, very, there's really no objective scale for delineating variations of good, why do you ask?"
1182,Penny," Well, a little bird told me that you and Lesley hooked up last night."
1183,Leonard, Sheldon!
1184,Sheldon, I'm coming.
1185,Penny," So, is it serious, do you like her?"
1186,Leonard," Wuh, I don't.... th-th-th-that's really two different questions, uh, I'm not.... Sheldon, we have to go!"
1187,Sheldon," Boy, you're wound awfully tight for a man who just had sexual intercourse."
1188,Penny," Alright, well, I'll talk to you later, but, I am so happy for you Leonard."
1189,Leonard," Thank you. What did she mean, she's happy for me? Is she happy because I'm seeing someone, or is she happy because she thinks that I'm happy, because anyone who cared for someone would want them to be happy, even if the reason for their happiness made the first person unhappy. You know, because the second person, though happy, is now romantically unavailable to the first person."
1190,Sheldon, Do you realise I may have to share a Nobel Prize with your booty call?
1191,Leonard," You know what, I'm being ridiculous. But who cares what Penny thinks, Lesley is a terrific girl, she's attractive, we like each other, she's extremely intelligent."
1192,Sheldon, She's not that intelligent.
1193,Leonard, She fixed your equation.
1194,Sheldon, She got lucky.
1195,Leonard, You don't believe in luck.
1196,Sheldon, I don't have to believe in it for her to be lucky.
1197,Leonard," Regardless, I have a chance at a real relationship with Lesley, I'm not going to pass that up for some hypothetical future happiness with a woman who may or may not want me to be happy with a woman who is currently making me happy."
1198,Sheldon, Leonard?
1199,Leonard, Yeah.
1200,Sheldon, I still don't care.
1201,Leonard," Hey, Lesley."
1202,Lesley," Careful  Leonard, liquid nitrogen, 320 degrees below zero."
1203,Leonard, Brrrr. Why are you smashing a flash frozen banana.
1204,Lesley, Because I've got a bowl of Cheerios and I couldn't find a knife.
1205,Leonard, So anyway  Hello.
1206,Lesley," Uh, what are you doing?"
1207,Leonard, Just extending the intimacy. Do you want to slip over to the radiation lab and share a decontamination shower?
1208,Lesley," Okay, uh, what exactly do you think's going on between us?"
1209,Leonard," I'm not sure, but I think I'm about to discover how the banana felt."
1210,Lesley," Listen, Leonard, neither of us are neuroscientists but we both understand the biochemistry of sex, I mean, dopamine in our brains is released across synapses causing pleasure. You stick electrodes in a rat's brain, give him an orgasm button, he'll push that thing until he starves to death."
1211,Leonard, Who wouldn't?
1212,Lesley," Well, the only difference between us and a rat is that you can't stick an electrode in our hypothalamus. That's where you come in."
1213,Leonard," Yeah, well, I'm just glad to be a part of it. So what happens now?"
1214,Lesley," Well, I don't know about your sex drive, but I'm probably good till New Years."
1215,Leonard, Oh. Okay. Thank you.
1216,Lesley, Thank you!
1217,Leonard, You want to make plans for New Years.
1218,Lesley," Woah, Leonard, please, you're smothering me."
1219,Leonard, Sorry.
1220,Howard," Hey, look, it's Doctor Stud!"
1221,Leonard, Doctor what?
1222,Howard, The blogosphere is a-buzzing with news of you and Lesley Winkle making eine kleine bang-bang music.
1223,Leonard, Wha... how did it get on the internet?
1224,Howard, I put it there.
1225,Leonard," Well, how did you know about it?"
1226,Raj, A little bird told us. Apparently you are a magnificent beast.
1227,Leonard," Well, that part's true!"
1228,Sheldon," You know, I think I may have misjudged this restaurant."
1229,Leonard, No kidding.
1230,Sheldon," I won't go out on a limb, but I think we may be looking at my new Tuesday hamburger."
1231,Leonard, Your old Tuesday hamburger will be so broken hearted.
1232,Sheldon," Way ahead of you. I was thinking of moving Big Boy to Thursdays, and just dropping Soup Plantation."
1233,Leonard, Really?
1234,Sheldon," Yeah, the name always confused me anyway, Soup Plantation. You can't grow soup."
1235,Penny," So, how's everything."
1236,Sheldon," Terrific, you'll be happy to know that I plan to come here every Tuesday night for the foreseeable future."
1237,Penny," Really, oh yay!"
1238,Sheldon, Who do I speak to about permanently reserving this table?
1239,Penny," Um, I don't know, a psychiatrist? So hey, how are things with you and Lesley?"
1240,Leonard," Oh, to be honest, I don't think it's going to work out."
1241,Penny," Oh, oh that's too bad. Well hey, don't worry, I'm sure there is someone out there who is just right for you. ."
1242,Leonard, Well what did she mean by that? Was that just a generic platitude or was that a subtle bid for attention?
1243,Sheldon, You know why this hamburger surpasses the Big Boy? This is a single decker hamburger whereas the Big Boy is a double decker. This has a much more satisfying meat to bun to condiment ratio.
1244,Leonard, Are you even listening to me?
1245,Sheldon," Of course I'm listening. Blah blah, hopeless Penny delusion, blah blah blah."
1246,Leonard," Okay then. You know, you can grow the ingredients for soup. ."
1247,Raj," Okay, if no-one else will say it, I will. We really suck at paintball."
1248,Howard, That was absolutely humiliating.
1249,Leonard," Oh, come on, some battles you win, some battles you lose."
1250,Howard," Yes, but you don't have to lose to Kyle Bernstein's Bar-Mitzvah party."
1251,Leonard," I think we have to acknowledge, those were some fairly savage pre-adolescent Jews."
1252,Sheldon," You know, we were annihilated by our own incompetence and the inability of some people to follow the chain of command."
1253,Leonard," Sheldon, let it go."
1254,Sheldon," No, I want to talk about the fact that Wolowitz shot me in the back."
1255,Howard," I shot you for good reason, you were leading us into disaster."
1256,Sheldon," I was giving clear, concise orders."
1257,Leonard," You hid behind a tree yelling “get the kid in the yarmulkah, get the kid in the yarmulkah.”"
1258,Penny," Oh, hey guys."
1259,Leonard, Hello Penny.
1260,Howard, Morning ma'am.
1261,Penny," So, how was paintball, did you have fun?"
1262,Sheldon," Sure, if you consider being fragged by your own troops fun.  You clear space on your calendar, there will be an enquiry."
1263,Penny," Okay, um, oh hey, I'm having a party on Saturday so if you guys are around you should come by."
1264,Leonard, A party?
1265,Penny, Yeah.
1266,Howard, A boy-girl party?
1267,Penny," Well, there will be boys, and there will be girls, and it is a party. So, it'll just be a bunch of my friends, we'll have some beer, do a little dancing..."
1268,Sheldon, Dancing?
1269,Leonard," Yeah, I don't know, Penny..."
1270,Sheldon," The thing is, we're not...."
1271,Leonard, We're really more....
1272,Sheldon, No.
1273,Leonard," But thanks, thanks for thinking of us."
1274,Penny," Are you sure? Come on, it's Halloween."
1275,Sheldon, A Halloween party?
1276,Howard," As in, costumes?"
1277,Penny," Well, yeah."
1278,Leonard, Is there a theme?
1279,Penny," Um, yeah, Halloween."
1280,Sheldon," Yes, but are the costumes random, or genre specific?"
1281,Penny," As usual, I'm not following."
1282,Leonard," He's asking if we can come as anyone from science-fiction, fantasy..."
1283,Penny, Sure.
1284,Sheldon, What about comic-books?
1285,Penny, Fine.
1286,Sheldon, Anime?
1287,Penny, Of course.
1288,Sheldon," TV , film, D&D, Manga, Greek Gods, Roman Gods, Norse Gods..."
1289,Penny," Anything you want, okay? Any costume you want. Bye."
1290,Howard," Gentlemen, to the sewing machines."
1291,Leonard, I'll get it.
1292,Howard, Bjow
1293,Leonard," Oh, no."
1294,Sheldon, Oh no!
1295,Raj, Make way for the fastest man alive.  Oh no!
1296,Sheldon," See, this is why I wanted to have a costume meeting."
1297,Leonard," We all have other costumes, we can change."
1298,Raj," Or, we could walk right behind each other all night and look like one person going really fast."
1299,Howard," No, no, no, it's a boy-girl party, this Flash runs solo."
1300,Leonard," Okay, how about this, nobody gets to be The Flash, we all change, agreed?"
1301,All, Agreed.
1302,Leonard, I call Frodo!
1303,All, Damn!
1304,Raj," Hey. Sorry I'm late, but my hammer got stuck in the door on the bus."
1305,Leonard, You went with Thor?
1306,Raj," What? Just because I'm Indian I can't be a Norse God? No, no, no, Raj has to be an Indian God. That's racism. I mean, look at Wolowitz, he's not English, but he's dressed like Peter Pan. Sheldon is neither sound nor light, but he's obviously the Doppler Effect."
1307,Howard," I'm not Peter Pan, I'm Robin Hood."
1308,Raj," Really, because I saw Peter Pan, and you're dressed exactly like Cathy Rigby. She was a little bigger than you, but it's basically the same look, man."
1309,Leonard," Hey, Sheldon, there's something I want to talk to you about before we go to the party."
1310,Sheldon," I don't care if anybody gets it, I'm going as the Doppler Effect."
1311,Leonard," No, it's not..."
1312,Sheldon," If I have to, I can demonstrate. Neeeeoooowwwww!"
1313,Leonard," Terrific. Um, this party is my first chance for Penny to see me in the context of her social group, and I need you not to embarrass me tonight."
1314,Sheldon," Well, what exactly do you mean by embarrass you?"
1315,Leonard," For example, tonight no-one needs to know that my middle name is Leakey."
1316,Sheldon," Well, there's nothing embarrassing about that, your father worked with Lewis Leakey, a great anthropologist. It had nothing to do with your bed-wetting."
1317,Leonard, All I'm saying is that this party is the perfect opportunity for Penny to see me as a member of her peer group. A potential close friend and... perhaps more. I don't want to look like a dork.
1318,Howard," Just a heads up fellas, if anyone gets lucky I've got a dozen condoms in my quiver."
1319,Penny," Oh, hey guys."
1320,Leonard," Hey, sorry we're late."
1321,Sheldon, And you said the party starts at seven.
1322,Penny," Well, yeah, when you start a party at seven, no-one shows up at, you know, seven."
1323,Penny," Yes. Yes it is. Okay, well, um, come on in."
1324,Howard," What, are all the girls in the bathroom?"
1325,Penny," Probably, but in their own homes."
1326,Sheldon, So what time does the costume parade start?
1327,Penny, The parade?
1328,Sheldon," Yeah, so the judges can give out the prizes for best costume, you know, most frightening, most authentic, most accurate visual representation of a scientific principle."
1329,Penny," Oh, Sheldon, I'm sorry but there aren't going to be any parades or judges or prizes."
1330,Sheldon, This party is just going to suck.
1331,Penny," No, come on, it's going to be fun, and you all look great, I mean, look at you, Thor, and, oh, Peter Pan, that's so cute."
1332,Leonard," Actually, Penny, he's Rob..."
1333,Howard, I'm Peter Pan! And I've got a handful of pixie dust with your name on it.
1334,Penny," No you don't. Oh, hey, what's Sheldon supposed to be."
1335,Leonard," Oh, he's the Doppler Effect."
1336,Sheldon, Yes. It's the apparent change in the frequency of a wave caused by relative motion between the source of the wave and the observer.
1337,Penny," Oh, sure, I see it now, the Doppler Effect. Alright, I've got to shower, you guys um, make yourselves comfortable."
1338,Leonard, Okay.
1339,Sheldon," See, people get it."
1340,Raj," Mmmm, by Odin's beard, this is good Chex Mix."
1341,Howard," No thanks, peanuts, I can't afford to swell up in these tights."
1342,Sheldon," I'm confused. If there's no costume parade, what are we doing here?"
1343,Leonard, We're socialising. Meeting new people.
1344,Sheldon, Telepathically?
1345,Penny," Oh hey, when did you get here, Hi!"
1346,Raj," Penny is wearing the worst Catwoman costume I have ever seen, and that includes Halle Berry's."
1347,Leonard," She's not Catwoman, she's just a generic cat."
1348,Sheldon, And that's the kind of sloppy costuming which results from a lack of rules and competition.
1349,Howard," Hey guys, check out the sexy nurse. I believe it's time for me to turn my head and cough."
1350,Raj, What is your move?
1351,Howard," I'm going to use the mirror technique. She brushes her hair back, I brush my hair back, she shrugs, I shrug, subconsciously she's thinking we're in sync, we belong together."
1352,Leonard, Where do you get this stuff?
1353,Howard," You know, psychology journals, internet research, and there's this great show on VH1 about how to pick up girls."
1354,Raj," Oh, if only I had his confidence. I have such difficulty speaking to women. Or around women. Or at times, even effeminate men."
1355,Howard," If that's a working stethoscope, maybe you'd like to hear my heart skip a beat."
1356,Nurse Costume Girl, No thanks.
1357,Howard," No, seriously, you can, I have transient idiopathic arrhythmia."
1358,Leonard," I  want to get to know Penny's friends, I just, I don't know how to talk to these people."
1359,Sheldon," Well, I actually might be able to help."
1360,Leonard, How so?
1361,Sheldon," Like Jane Goodall observing the apes, I initially saw their interactions as confusing and unstructured, but patterns emerge, they have their own language if you will."
1362,Leonard, Go on.
1363,Sheldon," Well, it seems that the newcomer approaches the existing group with the greeting “How wasted am I?” which is met with an approving chorus of “Dude.”"
1364,Leonard, Then what happens?
1365,Sheldon, That's as far as I've gotten.
1366,Leonard," This is ridiculous, I'm jumping in."
1367,Sheldon, Good luck.
1368,Leonard," No, you're coming with me."
1369,Sheldon," Oh, I hardly think so."
1370,Leonard, Come on.
1371,Sheldon, Aren't you afraid I'll embarrass you?
1372,Leonard, Yes. But I need a wing-man.
1373,Sheldon," Alright, but if we're going to use flight metaphors I'm much more suited to being the guy from the FAA, analysing wreckage."
1374,Girl in Hippie Costume," Oh, Hi!"
1375,Leonard, Hi.
1376,Sheldon, Hello.
1377,Girl," So, what are you supposed to be?"
1378,Sheldon, Me? I'll give you a hint. Neeeeooooowwwww!
1379,Girl," Uh, a choo-choo train?"
1380,Sheldon, Close! Neeeeeoooooowwwww!
1381,Girl, A brain damaged choo-choo train?
1382,Girl in Butterfly Costume, How wasted am I?
1383,Sheldon, Neeeeeooooowwwwww!
1384,Girl, I still don't get it.
1385,Sheldon, I'm the Doppler Effect.
1386,Girl," Okay, if that is some sort of learning disability, I think it's very insensitive."
1387,Leonard, Why don't you just tell people you're a zebra?
1388,Sheldon," Well, why don't you just tell people you're one of the seven dwarves."
1389,Leonard, Because I'm Frodo.
1390,Sheldon," Yes, well, I'm the Doppler Effect."
1391,Leonard, Oh no.
1392,Sheldon, What?
1393,Leonard, That's Penny's ex-boyfriend.
1394,Sheldon, What do you suppose he's doing here? Besides disrupting the local gravity field.
1395,Leonard," If he were any bigger, he'd have moons orbiting him."
1396,Sheldon," Oh, snap. So I guess we'll be leaving now."
1397,Leonard," Why should we leave? For all we know, he crashed the party and Penny doesn't even want him here. ."
1398,Sheldon, You have a back-up hypothesis.
1399,Leonard, Maybe they just want to be friends.
1400,Sheldon," Or maybe she wants to be friends, and he wants something more."
1401,Leonard, Then he and I are on equal ground.
1402,Sheldon," Yes, but you're much closer to it than he is."
1403,Leonard," Look, if this was 15,000 years ago, by virtue of his size and strength, Kurt would be entitled to his choice of female partners."
1404,Sheldon," And male partners. Animal partners. Large primordial eggplants, pretty much whatever tickled his fancy."
1405,Leonard," Yes, but our society has undergone a paradigm shift, in the information age, Sheldon, you and I are the alpha males. We shouldn't have to back down."
1406,Sheldon, True. Why don't you text him that and see if he backs down?
1407,Leonard, No. I'm going to assert my dominance face to face.
1408,Sheldon," Face to face? Are you going to wait for him to sit down, or are you going to stand on a coffee table?"
1409,Leonard, Hello Penny. Hello Kurt.
1410,Penny," Oh, hey guys. You having a good time?"
1411,Sheldon," Given the reaction to my costume, this party is a scathing indictment of the American education system."
1412,Kurt," What, you're a zebra, right?"
1413,Sheldon, Yet another child left behind.
1414,Kurt," And what are you supposed to be, an Elf?"
1415,Leonard," No, I'm a Hobbit."
1416,Kurt, What's the difference?
1417,Leonard," Uh, a Hobbit is a mortal Halfling inhabitant of Middle Earth, whereas an Elf is an immortal tall warrior."
1418,Kurt, So why the hell would you want to be a Hobbit?
1419,Sheldon," Because he is neither tall nor immortal, and none of us could be The Flash."
1420,Kurt," Well, whatever, why don't you go hop off on a quest, I'm talking to Penny here."
1421,Leonard, I think we're all talking to Penny here.
1422,Sheldon, I'm not. No offence.
1423,Kurt," Okay, maybe you didn't hear me, go away."
1424,Penny," Alright Kurt, be nice."
1425,Kurt," Aw, I am being nice. Right little buddy."
1426,Penny, Kurt!
1427,Leonard," Okay, I understand your impulse to try to physically intimidate me. I mean, you can't compete with me on an intellectual level and so you're driven to animalistic puffery."
1428,Kurt, Are you calling me a puffy animal?
1429,Penny," Of course not, no, he's not, you're not, right Leonard?"
1430,Leonard," No, I said animalistic. Of course we're all animals, but some of us have climbed a little higher on the evolutionary tree."
1431,Sheldon," If he understands that, you're in trouble."
1432,Kurt," So what, I'm unevolved?"
1433,Sheldon, You're in trouble.
1434,Kurt," You know, you use a lot of big words for such a little dwarf."
1435,Penny," Okay, Kurt, please."
1436,Leonard," No, Penny, it's okay, I can handle this. I'm not a dwarf, I'm a Hobbit. A Hobbit. Are misfiring neurons in your hippocampus preventing the conversion from short-term to long-term memory?"
1437,Kurt," Okay, now you're starting to make me mad."
