,name,line
4093,Leonard," No, no, no, you don't get it, um, Howard, enable public access."
4094,Eliza,Why 'no' ?
4095,Howard, Public access enabled.
4096,Eliza,I'm not sure I understand you fully.
4097,Penny," Boy, that's brilliant, but I'll see you."
4098,Eliza,You're not really talking about me -- are you ?
4099,Leonard," No, hang on, hang on.  See!"
4100,Eliza,Are you saying no just to be negative?
4101,Penny, No.
4102,Eliza,You are being a bit negative.
4103,Sheldon," Someone in Sezchuan province, China is using his computer to turn our lights on and off."
4104,Eliza,What about machines worrys you ?
4105,Penny," Huh, well that's handy. Um, here's a question, why?"
4106,Eliza,Please go on.
4107,All together, Because we can.
4108,Eliza,What other reasons might there be ?
4109,Sheldon, They found the remote controlled cars.
4110,Eliza,What does that suggest to you ?
4111,Penny," Well, wait, wait, what's on top of them."
4112,Eliza,Do you feel strongly about discussing such things ?
4113,Leonard," Wireless webcams, wave hello."
4114,Eliza,How do you do. Please state your problem.
4115,Howard," The monster truck is out of Austin, Texas, and the blue Viper is being operated from suburban Tel Aviv."
4116,Eliza,I'm not sure I understand you fully.
4117,Sheldon, You may want to put on slacks.
4118,Eliza,What are your feelings now ?
4119,Penny," What?  Ew, stop it, no, leave me alone."
4120,Eliza,Why not ?
4121,Leonard, Who's running the red Corvette?
4122,Eliza,Please go on.
4123,Howard, That would be me.
4124,Eliza,What does that suggest to you ?
4125,Sheldon," You know, in the future, when we're disembodied brains in jars, we're going to look back on this as eight hours well wasted."
4126,Eliza,We were discussing you -- not me.
4127,Raj, I don't want to be in a jar. I want my brain in an android body. Eight feet tall and ripped.
4128,Eliza,Your brain in an android body ?
4129,Howard, I'm with you. I just have to make sure if I'm a synthetic human I'd still be Jewish. I promised my mother.
4130,Eliza,What do you know about you are a synthetic human I'd still be Jewish ?
4131,Raj, I suppose you could have your android penis circumcised. But that's something your Rabbi would have to discuss with the manufacturers.
4132,Eliza,You seem to need to suppose me.
4133,Sheldon, Not to mention you'd have to power down on Saturdays.
4134,Eliza,Does that have anything to do with the fact that your brain in an android body ?
4135,Leonard," Sheldon, why is this letter in the trash?"
4136,Eliza,What comes to mind when you ask that ?
4137,Sheldon," Well, there's always the possibility that a trash can spontaneously formed around the letter, but Occam's Razor would suggest that someone threw it out."
4138,Eliza,"Really, always ?"
4139,Leonard, It's from the Institute for Experimental Physics. They want us to present our paper on the properties of super solids at the topical conference on Bowes-Einstein condensates.
4140,Eliza,Do you feel strongly about discussing such things ?
4141,Sheldon, I know. I read it before I threw it out.
4142,Eliza,That's quite interesting.
4143,Leonard," Okay... if I may drill down to the bedrock of my question, why did you throw it out."
4144,Eliza,"Really, if you may drill down to the bedrock of your question ?"
4145,Sheldon," Because I have no interest in standing in the Rose Room of the Pasadena Marriott in front of a group of judgemental strangers, who wouldn't recognise true genius if it were standing in front of them giving a speech. Which, if I were there, it would be."
4146,Eliza,Do you think its likely that you was there ?
4147,Howard," I don't know, Sheldon, those topical conferences on Bowes-Einstein condensates parties are legendary."
4148,Eliza,Do you wish to be able to know ?
4149,Leonard, Forget the parties.
4150,Eliza,I'm not sure I understand you fully.
4151,Howard, Forget the parties? What a nerd.
4152,Eliza,Have you asked such questions before ?
4153,Leonard, Are there any other honours I've gotten that I don't know about? Did UPS drop off a Nobel Prize with my name on it?
4154,Eliza,"I've told you before, I don't care about names -- please continue."
4155,Sheldon," Leonard, please don't take this the wrong way, but the day you win a Nobel Prize, is the day I begin my research on the drag co-efficient of tassles on flying carpets."
4156,Eliza,Why do you say your research on the drag co-efficient of tassles on flying carpets ?
4157,Raj, Hoo-hoo-hoo. The only thing missing from that insult was “yo mamma.”
4158,Eliza,Lets discuss further why your research on the drag co-efficient of tassles on flying carpets .
4159,Howard," I've got one, hey Leonard, your mamma's research methodology is so flawed...."
4160,Eliza,"Really, my mamma's research methodology is so flawed ?"
4161,Leonard," Shut up, Howard. Sheldon, we have to do this."
4162,Eliza,Please go on.
4163,Sheldon," No we don't. We have to take in nourishment, expel waste, and inhale enough oxygen to keep ourselves from dying, everything else is optional."
4164,Eliza,Why 'no' ?
4165,Leonard," Okay, let me put it this way, I'm doing it."
4166,Eliza,Do you enjoy being doing it ?
4167,Sheldon, You can't. I'm the lead author.
4168,Eliza,"Oh, I can't ?"
4169,Leonard," Oh, come on. The only reason you're the lead author is because we went alphabetically."
4170,Eliza,Does it please you to believe I am the lead author is because we went alphabetically ?
4171,Sheldon," I let you think we went alphabetically to spare you the humiliation of dealing with the fact that it was my idea. Not to put too fine a point on it, but I was throwing you a bone. You're welcome."
4172,Eliza,Were you really ?
4173,Leonard," Excuse me, I designed the experiment that proved the hypothesis."
4174,Eliza,You say Excuse you ?
4175,Sheldon, It doesn't need proving.
4176,Eliza,What does that suggest to you ?
4177,Leonard, So the entire scientific community is just supposed to take your word?
4178,Eliza,Why are you concerned over my word? ?
4179,Sheldon," They're not supposed to, but they should."
4180,Eliza,Do you feel strongly about discussing such things ?
4181,Leonard," Alright, I don't care what you say, I'm going to the conference and I'm presenting our findings."
4182,Eliza,Is it because you are presenting our findings that you came to me ?
4183,Sheldon, And I forbid it.
4184,Eliza,Can you elaborate on that ?
4185,Leonard, You forbid it?
4186,Eliza,You're not really talking about me -- are you ?
4187,Sheldon, If I'm not taking credit for our work then nobody is.
4188,Eliza,Do you wish that you are not taking credit for our work then nobody is ?
4189,Leonard," Oh, you admit that it's our work."
4190,Eliza,What are your feelings now ?
4191,Sheldon," No, once again, I'm throwing you a bone. And once again, you are welcome."
4192,Eliza,Are you saying no just to be negative?
4193,Leonard, Ah!
4194,Eliza,I'm not sure I understand you fully.
4195,Howard, Oh no he dit'nt!
4196,Eliza,You are being a bit negative.
4197,Penny," So, how's it going with Sheldon, are you guys still not talking to each other?"
4198,Eliza,Why are you interested in whether I am guys still not talking to each other? or not ?
4199,Leonard," Not only is he still not talking to me, but there's this thing he does where he stares at you and tries to get your brain to explode. You know, like in the classic sci-fi movie Scanners?  You know, bzzz-pchew! Never mind. How about this one. It says, “I know my physics, but I'm still a fun guy!”"
4200,Eliza,How ?
4201,Penny," Oh, hey, I didn't know they still made corduroy suits!"
4202,Eliza,Do you say Oh for some special reason ?
4203,Leonard," They don't, that's why I saved this one."
4204,Eliza,Have you asked anyone else ?
4205,Penny," Okay, well, let's just see what else you have. Okay, here, take this, and this, and this, and these."
4206,Eliza,Why do you ask ?
4207,Leonard, Is this all stuff you want me to try on?
4208,Eliza,Suppose I did want you -- what would that mean ?
4209,Penny," No, this is stuff I want you to throw out."
4210,Eliza,Why not ?
4211,Leonard, Oh.
4212,Eliza,Please go on.
4213,Penny," Seriously, don't even give it to charity, you won't be helping anyone. What's this."
4214,Eliza,We were discussing you -- not me.
4215,Leonard," Oh, that's the bottled city of Kandor."
4216,Eliza,What does that suggest to you ?
4217,Penny, Uh-huh.
4218,Eliza,Do you feel strongly about discussing such things ?
4219,Leonard," You see, Kandor was the capital city of the planet Krypton, it was miniaturised by Brainiac before Krypton exploded and then rescued by Superman."
4220,Eliza,"Oh, I see ?"
4221,Penny," Oh, nice."
4222,Eliza,I'm not sure I understand you fully.
4223,Leonard, It's a lot cooler when girls aren't looking at it.
4224,Eliza,Does that question interest you ?
4225,Penny," Here, why don't you put these on while I find a shirt and sport-coat to match."
4226,Eliza,Do you believe I don't put these on while you find a shirt and sport-coat to match ?
4227,Leonard," Great, be right back."
4228,Eliza,Please go on.
4229,Penny," Well, where you going, just put them on."
4230,Eliza,You're not really talking about me -- are you ?
4231,Leonard, Here?
4232,Eliza,What does that suggest to you ?
4233,Penny," Oh, are you shy?"
4234,Eliza,Would you prefer if I weren't shy? ?
4235,Leonard," No, I'm not shy."
4236,Eliza,Why 'no' ?
4237,Penny," Don't worry, I won't look."
4238,Eliza,That's quite interesting.
4239,Leonard," I know you won't look, why would you look, there's nothing to see, well, not nothing...."
4240,Eliza,Do you know I won't look anyone else ?
4241,Penny," Sweetie, put the pants on."
4242,Eliza,Do you feel strongly about discussing such things ?
4243,Leonard, Putting them on.
4244,Eliza,I'm not sure I understand you fully.
4245,Penny," So, you know, isn't there maybe some way you and Sheldon could compromise on this whole presentation thing."
4246,Eliza,What are your feelings now ?
4247,Leonard," No. No. Scientists do not compromise. Our minds are trained to synthesise facts and come to inarguable conclusions. Not to mention, Sheldon is batcrap crazy."
4248,Eliza,Are you saying no just to be negative?
4249,Penny, What is this?
4250,Eliza,What is it you really wanted to know ?
4251,Leonard," Oh, careful. That's my original series Battlestar Galactica flight suit."
4252,Eliza,Does that suggest anything else which belongs to you ?
4253,Penny," Oh, why didn't you wear it at Halloween?"
4254,Eliza,Are such questions much on your mind ?
4255,Leonard," Because it's not a costume, it's a flight suit."
4256,Eliza,Is that the real reason ?
4257,Penny," Okay, alright, moving on, oh, wow, a paisley shirt."
4258,Eliza,Earlier you said your original series Battlestar Galactica flight suit .
4259,Leonard," Uh-huh, it goes with my corduroy suit."
4260,Eliza,Is it important that your corduroy suit ?
4261,Penny," If you mean it should end up in the same place then, I agree. Is this your... your only tie?"
4262,Eliza,In what way ?
4263,Leonard," Ah. Technically yes, but, if you'll notice, it's reversible. So it works as two."
4264,Eliza,What do you know about you'll notice ?
4265,Penny," Oh, sweetie, I don't think it even works as one. Is this all your clothes?"
4266,Eliza,Does that trouble you ?
4267,Leonard, Yeah. Everything since the eighth grade.
4268,Eliza,But your corduroy suit .
4269,Penny, The... the eighth grade?
4270,Eliza,Please go on.
4271,Leonard, My last growth spurt.
4272,Eliza,Your last growth spurt ?
4273,Penny," Okay, well, I guess we're back to the corduroy suit."
4274,Eliza,You say Okay ?
4275,Leonard, Great.
4276,Eliza,Does that have anything to do with the fact that your last growth spurt ?
4277,Penny," Yup.  I said no, put it down."
4278,Eliza,Can you elaborate on that ?
4279,Penny, Hey Sheldon!
4280,Eliza,What does that suggest to you ?
4281,Sheldon, Hello Penny.
4282,Eliza,Hi. What seems to be your problem ?
4283,Penny, Get anything good?
4284,Eliza,Do you feel strongly about discussing such things ?
4285,Sheldon," Uh, just the latest copy of Applied Particle Physics Quarterly."
4286,Eliza,I'm not sure I understand you fully.
4287,Penny," Oh, you know, that is so weird that yours came and mine didn't. . It was a joke.  Yup, tip your waitresses, I'm here all week."
4288,Eliza,We were discussing you -- not me.
4289,Sheldon," Penny, just to save you from further awkwardness know that I'm perfectly comfortable with the two of us climbing the stairs in silence."
4290,Eliza,"Oh, I from further awkwardness know that you are perfectly comfortable with the two of us climbing the stairs in silence ?"
4291,Penny," Oh yeah, me too. Zip it, lock it.  Put it in your pocket. So you and Leonard..."
4292,Eliza,What about your own pocket ?
4293,Sheldon, Oh dear God!
4294,Eliza,Please go on.
4295,Penny," Little misunderstanding, huh."
4296,Eliza,What does that suggest to you ?
4297,Sheldon, A little misunder.... Galileo and the Pope had a little misunderstanding.
4298,Eliza,Do you feel strongly about discussing such things ?
4299,Penny," Anyway, I was talking to Leonard this morning and I think he feels really bad about it."
4300,Eliza,Why do you tell me you were talking to Leonard this morning and you think he feels really bad about it now ?
4301,Sheldon, Huh.
4302,Eliza,I'm not sure I understand you fully.
4303,Penny, Well how do you feel?
4304,Eliza,What answer would please you most ?
4305,Sheldon, I don't understand the question.
4306,Eliza,Don't you really understand the question ?
4307,Penny, Well I'm just asking if it's difficult to be fighting with your best friend.
4308,Eliza,"Really, if it's difficult to be fighting with my best friend ?"
4309,Sheldon, Oh. I hadn't thought about it like that. I wonder if I've been experiencing physiological manifestations of some sort of unconscious emotional turmoil.
4310,Eliza,Do you think its likely that I've been experiencing physiological manifestations of some sort of unconscious emotional turmoil ?
4311,Penny, Wait... what?
4312,Eliza,Please go on.
4313,Sheldon, I couldn't poop this morning.
4314,Eliza,Do you say you couldn't poop this morning for some special reason ?
4315,Penny," You should just talk to him, I'm sure you guys can work this out."
4316,Eliza,You're not really talking about me -- are you ?
4317,Sheldon, It's certainly preferable to my plan.
4318,Eliza,Why do you say your plan ?
4319,Penny, Which was?
4320,Eliza,Lets discuss further why your plan .
4321,Sheldon, A powerful laxative.
4322,Eliza,What does that suggest to you ?
4323,Penny," Okay, so you absolutely should talk to him, look, I know Leonard values you as a friend, and he told me himself that without your little idea there's no way he could have come up with this whole experiment thing."
4324,Eliza,Does someone else believe I as a friend you ?
4325,Sheldon," Excuse me, little idea?"
4326,Eliza,Do you feel strongly about discussing such things ?
4327,Penny," Yeah, I mean he tried to explain it to me, I didn't really understand it but..."
4328,Eliza,That's quite interesting.
4329,Sheldon," Of course you didn't, he said little idea?"
4330,Eliza,What are your feelings now ?
4331,Penny," Uh, well no, no, not in... not in those words."
4332,Eliza,You are being a bit negative.
4333,Sheldon," In what words then, exactly"
4334,Eliza,What do you think ?
4335,Penny," Um, gee, the exact words aren't written... it's more the spirit in which it's"
4336,Eliza,I'm not sure I understand you fully.
4337,Sheldon, What did he say?
4338,Eliza,What comes to mind when you ask that ?
4339,Penny, You had a lucky hunch.
4340,Eliza,We were discussing you -- not me.
4341,Leonard," Hey, Sheldon, I've been thinking, instead of arguing about this why don't...."
4342,Eliza,Have you asked such questions before ?
4343,Sheldon, Don't you ever speak to me again.
4344,Eliza,Why do you think I ever speak to you ?
4345,Leonard, What... .
4346,Eliza,Have you asked anyone else ?
4347,Penny," Uh, he... ."
4348,Eliza,Please go on.
4349,Leonard," Okay, I'm leaving for the conference."
4350,Eliza,How long have you been leaving for the conference ?
4351,Sheldon, Have fun presenting my lucky hunch.
4352,Eliza,Does that suggest anything else which belongs to you ?
4353,Leonard, Sheldon I didn't mean it like that.
4354,Eliza,You say Sheldon you didn't mean it like that ?
4355,Sheldon, Then why did you say it.
4356,Eliza,Why do you ask ?
4357,Leonard," I don't know, I wasn't choosing my..."
4358,Eliza,Is it important that your ?
4359,Sheldon, Were you trying to impress Penny?
4360,Eliza,What do you think ?
4361,Leonard," No, no not at all. A little bit."
4362,Eliza,Why not ?
4363,Sheldon, How'd that work out for you?
4364,Eliza,Earlier you said your lucky hunch .
4365,Penny," Leonard, ready to go?"
4366,Eliza,But your .
4367,Sheldon," Libido 1, truth zero."
4368,Eliza,What does that suggest to you ?
4369,Leonard," Okay, I'm going to ask you one more time, we did the work together, lets present the paper together."
4370,Eliza,Do you believe it is normal to be going to ask I one more time ?
4371,Sheldon," And I'm telling you for the last time it's pandering, it's undignified and bite me."
4372,Eliza,Do you enjoy being telling I for the last time it's pandering ?
4373,Leonard, Let's go.
4374,Eliza,Do you feel strongly about discussing such things ?
4375,Penny, Bye Sheldon.
4376,Eliza,I'm not sure I understand you fully.
4377,Sheldon," Goodbye Penny.  Oooh, one of these days, Pkshhhh!"
4378,Eliza,Please go on.
4379,Penny, There you go.
4380,Eliza,"Oh, I go ?"
4381,Leonard," You're right, this side does look better."
4382,Eliza,Do you sometimes wish you were right ?
4383,Penny," No, no, I didn't say better, I said less stained."
4384,Eliza,Why 'no' ?
4385,Howard," I just checked the house, there's probably twenty, twenty-five people in there."
4386,Eliza,Can you elaborate on that ?
4387,Leonard, You're kidding.
4388,Eliza,Perhaps you would like to be kidding .
4389,Penny, Is that all?
4390,Eliza,What does that suggest to you ?
4391,Leonard," All? In particle physics, twenty five is Woodstock."
4392,Eliza,Do you feel strongly about discussing such things ?
4393,Penny," Oh, well, then good!"
4394,Eliza,I'm not sure I understand you fully.
4395,Leonard," I wasn't expecting such a crowd, I'm a little nervous."
4396,Eliza,Is it because you are a little nervous that you came to me ?
4397,Howard," It's okay, just open with a joke, you'll be fine."
4398,Eliza,Please go on.
4399,Leonard," A joke. Okay. How about this, um, okay, uh there's this farmer, and he has these chickens, but they won't lay any eggs. So, he calls a physicist to help. The physicist then does some calculations, and he says, um, I have a solution, but it only works with spherical chickens in a vacuum.  Right?"
4400,Eliza,Does that question interest you ?
4401,Penny," Oh, sorry, I've just, I've heard it before."
4402,Eliza,Apologies are not necessary.
4403,Howard," Let's roll. Hey, nice suit."
4404,Eliza,What does that suggest to you ?
4405,Leonard," It's a classic, right?"
4406,Eliza,Do you feel strongly about discussing such things ?
4407,Penny, I really should have brought my own car.
4408,Eliza,Your own car ?
4409,Leonard," So, in conclusion, the data show that at temperatures approaching absolute zero, the moment of inertia changes, and the solid becomes a super-solid, which clearly appears to be a previously unknown state of matter.  Thank you.  Are there any questions?"
4410,Eliza,You're not really talking about me -- are you ?
4411,Voice, Yeah. What the hell was that?
4412,Eliza,What is it you really wanted to know ?
4413,Leonard, Any other questions?
4414,Eliza,Does that have anything to do with the fact that your own car ?
4415,Sheldon," Doctor Sheldon Cooper here, I am the lead author of this particular paper.  Thank you. And you, sir, you have completely skipped over the part where I was walking through the park, and I saw these children on a merry-go-round, which started me thinking about the moment of inertia in gasses like helium at temperatures approaching absolute zero."
4416,Eliza,What resemblence do you see ?
4417,Leonard," I didn't skip it, it's just an anecdote. It's not science."
4418,Eliza,Do you say you didn't skip it for some special reason ?
4419,Sheldon," Oh, I see, was the apple falling on Newton's head, was that just an anecdote?"
4420,Eliza,That's quite interesting.
4421,Leonard, You are not Isaac Newton.
4422,Eliza,What makes you think I am not Isaac Newton ?
4423,Sheldon," No, no that's true, gravity would have been apparent to me without the apple."
4424,Eliza,Are you saying no just to be negative?
4425,Leonard, You cannot possibly be that arrogant.
4426,Eliza,What are your feelings now ?
4427,Sheldon," You continue to underestimate me, my good man."
4428,Eliza,Why do you say your good man ?
4429,Leonard," Look, if you weren't happy with my presentation then maybe you should have given it with me."
4430,Eliza,Do you wish that I weren't happy with your presentation then perhaps I should have given it with you ?
4431,Sheldon," As I have explained repeatedly, unlike you, I don't need validation from lesser minds. No offence."
4432,Eliza,Why don't you need validation from lesser minds ?
4433,Leonard," Really, so why did you come?"
4434,Eliza,Are such questions much on your mind ?
4435,Sheldon, Because I knew you'd screw this up.
4436,Eliza,Don't any other reasons come to mind ?
4437,Leonard, I didn't screw it up.
4438,Eliza,You say you didn't screw it up ?
4439,Sheldon," Oh, please. I admit, that spherical chicken joke, that was hilarious. But it was straight downhill from there."
4440,Eliza,Can you elaborate on that ?
4441,Leonard," I've had enough of your condescension. Maybe I didn't go to college when I was eleven like you, maybe I got my doctorate at 24 instead of 16, but you are not the only person who is smarter than everyone else in this room. No offense. And I am clearly not the only person who is tormented by insecurity and has an ego in need of constant validation."
4442,Eliza,What does that similarity suggest to you ?
4443,Sheldon, So you admit that you're an egotist?
4444,Eliza,Does it please you to believe I am an egotist? ?
4445,Leonard," Yes.  My name is Dr Leonard Hofstadter, and I could never please my parents so I need to get all my self-esteem from strangers like you. But he's worse."
4446,Eliza,I am not interested in names.
4447,Sheldon," Okay, that is it."
4448,Eliza,Lets discuss further why your good man .
4449,Leonard, You cannot blow up my head with your mind.
4450,Eliza,Does that suggest anything else which belongs to you ?
4451,Sheldon, Then I'll settle for an aneurysm.
4452,Eliza,Earlier you said your head with my mind .
4453,Leonard, Stop it.
4454,Eliza,I'm not sure I understand you fully.
4455,Sheldon," You hit me. You saw him, he hit me."
4456,Eliza,You like to think I saw him you -- don't you ?
4457,Leonard, You were trying to blow up my head.
4458,Eliza,Is it important that your head ?
4459,Sheldon, So it was working.
4460,Eliza,But your head .
4461,Leonard," It wasn't, it was not, you are a nutcase."
4462,Eliza,Do you sometimes wish you were a nutcase ?
4463,Sheldon," Oh we'll see about that , heads up you people in the front row, this is a splash zone."
4464,Eliza,We were discussing you -- not me.
4465,Leonard," Stop, stop it, quit it."
4466,Eliza,Please go on.
4467,Penny, Is this usually how these physics things go?
4468,Eliza,What answer would please you most ?
4469,Howard, More often than you'd think.
4470,Eliza,What does that suggest to you ?
4471,Leonard, Vulcan nerve pinch!
4472,Eliza,Do you feel strongly about discussing such things ?
4473,Sheldon, You could have offered me a ride home.
4474,Eliza,What makes you think I could have offered you ?
4475,Leonard, You're lucky I didn't run you over.
4476,Eliza,Perhaps you would like to be lucky you didn't run I over .
4477,Sheldon," I really don't understand what you're so unhappy about, you begged me to come, I came, there's just no pleasing you."
4478,Eliza,Perhaps in your fantasies we came each other.
4479,Leonard," You're right, I'm the problem, I'm the one that needs help."
4480,Eliza,What makes you think I am right ?
4481,Sheldon," Well that's not much of an apology, but I'll take it."
4482,Eliza,I'm not sure I understand you fully.
4483,Leonard, Excuse me. Is there anything you'd like to apologise for?
4484,Eliza,What other connections do you see ?
4485,Sheldon, Yes. I'm sorry I tried to blow up your head. It was uncalled for.
4486,Eliza,You seem to be quite positive.
4487,Howard, You won't believe this.
4488,Eliza,"Oh, I won't believe this ?"
4489,Raj, Somebody got the whole thing on a cell phone and put it on youtube.
4490,Eliza,Please go on.
4491,Leonard, What?
4492,Eliza,What does that suggest to you ?
4493,Sheldon," Now, who would do that?"
4494,Eliza,Do you feel strongly about discussing such things ?
4495,Howard," That would be me. Hey, check it out, it's a featured video. ."
4496,Eliza,I'm not sure I understand you fully.
4497,Leonard, Oh jeez. Is this suit really look that bad?
4498,Eliza,Please go on.
4499,Sheldon," Forget your suit, look at my arms waving, I'm like a flamingo on Ritalin."
4500,Eliza,What do you suppose that resemblence means ?
4501,Penny," Howard, would you like to explain to me why your facebook page has a picture of me sleeping on your shoulder captioned “Me and my Girlfriend?”"
4502,Eliza,Your Girlfriend?” ?
4503,Howard," Uh-oh, here comes “the talk.”"
4504,Eliza,Does that have anything to do with the fact that your Girlfriend?” ?
4505,Student one, What losers.
4506,Eliza,What do you think ?
4507,Student two, Yeah. Gigantic American geeks.
4508,Eliza,What does that suggest to you ?
4509,Student one,  Who's doing that?
4510,Eliza,Do you feel strongly about discussing such things ?
4511,Student two," Someone from Pasadena, California named... “Wolowizard.”"
4512,Eliza,I'm not sure I understand you fully.
4513,Together, Awesome!
4514,Eliza,Please go on.
4515,Leonard," See, the liquid metal Terminators were created in the future by Skynet, and Skynet was developed by Miles Dyson, but that future no longer exists, due to Dyson's death in Terminator 2."
4516,Eliza,You are being a bit negative.
4517,Sheldon," Okay, then riddle me this. Assuming all the good Terminators were originally evil Terminators created by Skynet but then reprogrammed by the future John Connor, why would Skynet, an artificial computer intelligence, bother to create a petite hot 17 year-old killer robot?"
4518,Eliza,What do you think about machines ?
4519,Leonard, Skynet is kinky? I don't know.
4520,Eliza,Do you wish to be able to know ?
4521,Sheldon, Artificial intelligences do not have teen fetishes.
4522,Eliza,What does that suggest to you ?
4523,Leonard," Alright, oh wait, they use it to in..."
4524,Eliza,Do you feel strongly about discussing such things ?
4525,Sheldon," , too late, I win."
4526,Eliza,Do you say for some special reason ?
4527,Penny, Let's go-oh-oh Ou-oooo-ut tonight. I have to go-oh-oh-oh ou-ooooo-ut tonight.
4528,Eliza,That's quite interesting.
4529,Leonard, What the hell is that?
4530,Eliza,What comes to mind when you ask that ?
4531,Sheldon," I don't know, but if cats could sing, they'd hate it too. ."
4532,Eliza,What do you know about cats could sing ?
4533,Penny," You wanna prowl, be my night owl,  we'll take my...  Hey guys, hi! Where you going?"
4534,Eliza,Why do you say your ?
4535,Leonard, What? Oh we just had to... mail some letters and  throw away some chicken.
4536,Eliza,Lets discuss further why your .
4537,Penny, You'll never guess what just happened.
4538,Eliza,Have you asked such questions before ?
4539,Leonard," Oh, I give up."
4540,Eliza,You say Oh ?
4541,Sheldon," I don't guess. As a scientist I reach conclusions based on observation and experimentation, although as I'm saying this it occurs to me you may have been employing a rhetorical device rendering my response moot."
4542,Eliza,Does that suggest anything else which belongs to you ?
4543,Penny, What was that?
4544,Eliza,Have you asked anyone else ?
4545,Leonard," Believe it or not, personal growth. What happened?"
4546,Eliza,Why do you ask ?
4547,Penny," Alright, remember when I auditioned for that workshop production of Rent, but I didn't get it and I couldn't figure out why?"
4548,Eliza,Does that question interest you ?
4549,Sheldon, I have a conclusion based on an observation.
4550,Eliza,Can you elaborate on that ?
4551,Leonard, No you don't. No he doesn't.
4552,Eliza,Why not ?
4553,Penny," Well, the girl they picked to play Mimi, she dropped out and they asked me to replace her."
4554,Eliza,Earlier you said your response moot .
4555,Leonard," Oh, congratulations, what a lucky break."
4556,Eliza,What is it you really wanted to know ?
4557,Penny," It's not a big deal, just a one night showcase, but they invite a lot of casting people and agents so, you never know."
4558,Eliza,You're not really talking about me -- are you ?
4559,Sheldon, I think I know.
4560,Eliza,Do you really doubt you ?
4561,Leonard, No you don't. He doesn't.
4562,Eliza,Why 'no' ?
4563,Penny," It's this Friday at eight, you guys want to come?"
4564,Eliza,What are your feelings now ?
4565,Together, No.
4566,Eliza,Are you saying no just to be negative?
4567,Leonard," Because.... uh, Friday, we are attending a symposium on molecular positronium."
4568,Eliza,Does that reason seem to explain anything else ?
4569,Sheldon, I think that's a week from Tuesday at six.
4570,Eliza,Do you say you think that's a week from Tuesday at six for some special reason ?
4571,Leonard," No, it's this Friday, at eight."
4572,Eliza,You are being a bit negative.
4573,Penny," Oh, too bad, well, I got to get to rehearsal, see you guys."
4574,Eliza,Do you wish to got to get to rehearsal me ?
4575,Leonard, See you.
4576,Eliza,We were discussing you -- not me.
4577,Sheldon, You just lied to Penny.
4578,Eliza,"Oh, I just lied to Penny ?"
4579,Leonard," Yes, I did."
4580,Eliza,You are sure.
4581,Sheldon," And you did it so casually, no rapid breathing, no increase in perspiration."
4582,Eliza,You're not really talking about me -- are you ?
4583,Leonard, So?
4584,Eliza,I'm not sure I understand you fully.
4585,Sheldon," So, lack of a physiological response while lying is characteristic of a violent sociopath."
4586,Eliza,Please go on.
4587,Leonard," Sheldon, are you worried about your safety."
4588,Eliza,Perhaps I am worried about my safety in your fantasies.
4589,Sheldon," No, I imagine if you were going to kill me you'd have done it a long time ago."
4590,Eliza,"Really, if I was going to kill you you'd have done it a long time ago ?"
4591,Leonard, That's very true.
4592,Eliza,What does that suggest to you ?
4593,Sheldon,"  Leonard,  Leonard,  Leonard..."
4594,Eliza,Do you feel strongly about discussing such things ?
4595,Leonard, What?
4596,Eliza,I'm not sure I understand you fully.
4597,Sheldon, I need to speak to you.
4598,Eliza,Suppose you got to speak to I soon ?
4599,Leonard, It's two o'clock in the morning
4600,Eliza,Please go on.
4601,Sheldon, It's important.
4602,Eliza,What does that suggest to you ?
4603,Leonard, I highly doubt that. Go away. . Are you still out there?
4604,Eliza,You seem to need to highly doubt that me.
4605,Sheldon, Yes.
4606,Eliza,I see.
4607,Leonard, What?
4608,Eliza,Do you feel strongly about discussing such things ?
4609,Sheldon," You're right, it can wait until morning."
4610,Eliza,Does it please you to believe I am right ?
4611,Leonard," What, what, what, what, what?"
4612,Eliza,Are such questions much on your mind ?
4613,Sheldon," Never mind. I clearly woke you up in the middle of a REM cycle, you're in no state to talk."
4614,Eliza,Do you clearly woke I up in the middle of a REM cycle anyone else ?
4615,Leonard," Sheldon, what is it?"
4616,Eliza,What answer would please you most ?
4617,Sheldon, I'm uncomfortable having been included in your lie to Penny.
4618,Eliza,How long have you been uncomfortable having been included in my lie to Penny ?
4619,Leonard, What was I supposed to say.
4620,Eliza,What if you were supposed to say ?
4621,Sheldon, You could have told her the truth.
4622,Eliza,What are your feelings now ?
4623,Leonard, That would have hurt her feelings.
4624,Eliza,I'm not sure I understand you fully.
4625,Sheldon, Is that a relevant factor?
4626,Eliza,Please go on.
4627,Leonard, Yes.
4628,Eliza,I understand.
4629,Sheldon, Then I suppose you could have agreed to go.
4630,Eliza,Perhaps in your fantasies we suppose each other.
4631,Leonard, And what would I have said afterwards?
4632,Eliza,What do you think ?
4633,Sheldon," I would suggest something to the effect of, singing is neither an appropriate vocation nor avocation for you, and if you disagree, I'd recommend you have a CAT scan, to look for a tumour pressing on the cognitive processing centre of your brain."
4634,Eliza,Do you think its likely that I disagree ?
4635,Leonard," I couldn't say that, I would have to say, you were terrific and I can't wait to hear you sing again."
4636,Eliza,Do you really want to be able to wait to hear I sing again ?
4637,Sheldon, Why?
4638,Eliza,What does that suggest to you ?
4639,Leonard," It's the social protocol, it's what you do when you have a friend who's proud of something they really suck at."
